patron,drink,executionTime,queueLevel,arrivalTime,serviceStartTime,completionTime,waitingTime,turnaroundTime,responseTime
4,Beer,25,0,1779016798267,1779016798435,1779016798465,168,198,168
5,Gin and Tonic,40,0,1779016798351,1779016798473,1779016798516,122,165,122
1,Margarita,75,0,1779016798389,1779016798523,1779016798603,134,214,134
6,Cider,25,0,1779016798410,1779016798611,1779016798639,201,229,201
7,Draft Beer,50,0,1779016798445,1779016798647,1779016798699,202,254,202
3,Tequila shot,20,0,1779016798462,1779016798707,1779016798729,245,267,245
2,Martini,60,0,1779016798498,1779016798736,1779016798799,238,301,238
4,Bloody Mary,70,0,1779016798569,1779016798806,1779016798882,237,313,237
8,Cider,25,0,1779016798585,1779016798889,1779016798918,304,333,304
5,Bloody Mary,70,0,1779016798631,1779016798926,1779016798999,295,368,295
1,Beer,25,0,1779016798689,1779016799007,1779016799036,318,347,318
9,Mojito,75,0,1779016798700,1779016799043,1779016799124,343,424,343
3,Cider,25,0,1779016798733,1779016799130,1779016799158,397,425,397
10,White Wine,25,0,1779016798746,1779016799165,1779016799194,419,448,419
7,Cider,25,0,1779016798804,1779016799202,1779016799232,398,428,398
2,Margarita,75,0,1779016798914,1779016799239,1779016799319,325,405,325
11,Vodka shot,20,0,1779016799015,1779016799327,1779016799352,312,337,312
8,Draft Beer,50,0,1779016799024,1779016799359,1779016799414,335,390,335
12,White Wine,25,0,1779016799093,1779016799421,1779016799449,328,356,328
1,Mojito,75,0,1779016799140,1779016799457,1779016799535,317,395,317
5,Tequila shot,20,0,1779016799155,1779016799542,1779016799567,387,412,387
9,White Wine,25,0,1779016799239,1779016799574,1779016799600,335,361,335
3,Red Wine,25,0,1779016799260,1779016799606,1779016799633,346,373,346
13,Beer,25,0,1779016799334,1779016799640,1779016799671,306,337,306
7,Draft Beer,50,0,1779016799336,1779016799678,1779016799731,342,395,342
10,Red Wine,25,0,1779016799346,1779016799739,1779016799765,393,419,393
11,Draft Beer,50,0,1779016799355,1779016799773,1779016799825,418,470,418
2,White Wine,25,0,1779016799404,1779016799833,1779016799863,429,459,429
14,Vodka shot,20,0,1779016799524,1779016799870,1779016799895,346,371,346
5,Cider,25,0,1779016799571,1779016799903,1779016799932,332,361,332
13,Red Wine,25,0,1779016799773,1779016799939,1779016799969,166,196,166
3,Pina Colada,100,0,1779016799787,1779016799977,1779016800082,190,295,190
15,Cosmopolitan,65,0,1779016799803,1779016800090,1779016800156,287,353,287
14,Margarita,75,0,1779016799900,1779016800164,1779016800243,264,343,264
16,Tequila shot,20,0,1779016799923,1779016800250,1779016800273,327,350,327
11,Mojito,75,0,1779016799926,1779016800281,1779016800359,355,433,355
2,Gin and Tonic,40,0,1779016800015,1779016800366,1779016800410,351,395,351
5,Martini,60,0,1779016800033,1779016800417,1779016800480,384,447,384
13,Draft Beer,50,0,1779016800124,1779016800488,1779016800540,364,416,364
3,Draft Beer,50,0,1779016800208,1779016800548,1779016800600,340,392,340
15,Martini,60,0,1779016800210,1779016800607,1779016800672,397,462,397
16,Tequila shot,20,0,1779016800278,1779016800679,1779016800701,401,423,401
14,Bloody Mary,70,0,1779016800328,1779016800709,1779016800782,381,454,381
17,White Wine,25,0,1779016800386,1779016800790,1779016800820,404,434,404
18,Draft Beer,50,0,1779016800469,1779016800827,1779016800882,358,413,358
11,Beer,25,0,1779016800472,1779016800889,1779016800919,417,447,417
5,Martini,60,0,1779016800592,1779016800925,1779016800990,333,398,333
16,Mojito,75,0,1779016800706,1779016800997,1779016801077,291,371,291
15,B52,200,0,1779016800787,1779016801084,1779016801289,297,502,297
14,Bloody Mary,70,0,1779016800938,1779016801296,1779016801371,358,433,358
17,Mojito,75,0,1779016800975,1779016801379,1779016801455,404,480,404
18,Margarita,75,0,1779016800987,1779016801462,1779016801541,475,554,475
11,B52,200,0,1779016801024,1779016801548,1779016801753,524,729,524
16,Gin and Tonic,40,0,1779016801192,1779016801760,1779016801804,568,612,568
15,Mojito,75,0,1779016801300,1779016801811,1779016801891,511,591,511
14,Margarita,75,0,1779016801522,1779016801898,1779016801976,376,454,376
17,Pina Colada,100,0,1779016801569,1779016801984,1779016802086,415,517,415
18,Tequila shot,20,0,1779016801625,1779016802094,1779016802116,469,491,469
19,Cider,25,0,1779016801728,1779016802124,1779016802154,396,426,396
11,Beer,25,0,1779016801766,1779016802162,1779016802192,396,426,396
16,B52,200,0,1779016801916,1779016802199,1779016802405,283,489,283
15,Cider,25,0,1779016802006,1779016802412,1779016802440,406,434,406
14,Red Wine,25,0,1779016802060,1779016802448,1779016802474,388,414,388
18,Vodka shot,20,0,1779016802120,1779016802482,1779016802507,362,387,362
17,Pina Colada,100,0,1779016802208,1779016802514,1779016802617,306,409,306
19,Tequila shot,20,0,1779016802258,1779016802624,1779016802645,366,387,366
11,Bloody Mary,70,0,1779016802297,1779016802652,1779016802724,355,427,355
18,Draft Beer,50,0,1779016802511,1779016802731,1779016802785,220,274,220
15,Red Wine,25,0,1779016802546,1779016802792,1779016802822,246,276,246
19,Bloody Mary,70,0,1779016802649,1779016802830,1779016802905,181,256,181
17,Cider,25,0,1779016802742,1779016802912,1779016802942,170,200,170
11,B52,200,0,1779016802880,1779016802950,1779016803155,70,275,70
18,Bloody Mary,70,0,1779016802891,1779016803163,1779016803233,272,342,272
15,Pina Colada,100,0,1779016802978,1779016803240,1779016803341,262,363,262
17,Red Wine,25,0,1779016803048,1779016803349,1779016803374,301,326,301
19,Pina Colada,100,0,1779016803057,1779016803382,1779016803485,325,428,325
18,Gin and Tonic,40,0,1779016803385,1779016803493,1779016803538,108,153,108
15,Vodka shot,20,0,1779016803462,1779016803545,1779016803568,83,106,83
17,Cider,25,0,1779016803528,1779016803576,1779016803604,48,76,48
19,Gin and Tonic,40,0,1779016803606,1779016803610,1779016803655,4,49,4
17,Gin and Tonic,40,0,1779016803709,1779016803709,1779016803749,0,40,0
19,Draft Beer,50,0,1779016803769,1779016803769,1779016803824,0,55,0
19,Pina Colada,100,0,1779016803930,1779016803930,1779016804035,0,105,0
0,Vodka shot,20,0,1779016828245,1779016828246,1779016828271,1,26,1
1,Gin and Tonic,40,0,1779016828271,1779016828296,1779016828341,25,70,25
0,Margarita,75,0,1779016828275,1779016828348,1779016828424,73,149,73
2,Cider,25,0,1779016828396,1779016828431,1779016828461,35,65,35
1,Vodka shot,20,0,1779016828457,1779016828468,1779016828493,11,36,11
1,Martini,60,0,1779016828497,1779016828499,1779016828560,2,63,2
3,Beer,25,0,1779016828500,1779016828566,1779016828597,66,97,66
0,Red Wine,25,0,1779016828510,1779016828603,1779016828631,93,121,93
2,Bloody Mary,70,0,1779016828567,1779016828636,1779016828708,69,141,69
1,Margarita,75,0,1779016828674,1779016828714,1779016828790,40,116,40
3,Pina Colada,100,0,1779016828699,1779016828797,1779016828902,98,203,98
0,Martini,60,0,1779016828786,1779016828909,1779016828974,123,188,123
2,Mojito,75,0,1779016828863,1779016828981,1779016829061,118,198,118
0,Gin and Tonic,40,0,1779016829089,1779016829089,1779016829132,0,43,0
2,Red Wine,25,0,1779016829176,1779016829176,1779016829205,0,29,0
0,Cosmopolitan,65,0,1779016829248,1779016829248,1779016829318,0,70,0
4,Martini,60,0,1779016829395,1779016829395,1779016829457,0,62,0
5,Tequila shot,20,0,1779016829561,1779016829561,1779016829586,0,25,0
4,Vodka shot,20,0,1779016829572,1779016829593,1779016829617,21,45,21
5,Martini,60,0,1779016829591,1779016829624,1779016829686,33,95,33
4,Cosmopolitan,65,0,1779016829621,1779016829693,1779016829761,72,140,72
5,Martini,60,0,1779016829799,1779016829799,1779016829862,0,63,0
4,Draft Beer,50,0,1779016829815,1779016829870,1779016829920,55,105,55
6,Red Wine,25,0,1779016829904,1779016829926,1779016829953,22,49,22
5,Margarita,75,0,1779016829974,1779016829974,1779016830052,0,78,0
7,Cider,25,0,1779016830014,1779016830060,1779016830086,46,72,46
8,Draft Beer,50,0,1779016830099,1779016830100,1779016830155,1,56,1
6,Beer,25,0,1779016830105,1779016830162,1779016830190,57,85,57
7,Gin and Tonic,40,0,1779016830191,1779016830197,1779016830241,6,50,6
9,Beer,25,0,1779016830294,1779016830295,1779016830324,1,30,1
10,B52,200,0,1779016830345,1779016830346,1779016830551,1,206,1
9,Red Wine,25,0,1779016830425,1779016830559,1779016830587,134,162,134
10,Gin and Tonic,40,0,1779016830562,1779016830595,1779016830635,33,73,33
9,Martini,60,0,1779016830742,1779016830742,1779016830805,0,63,0
10,Martini,60,0,1779016830751,1779016830813,1779016830875,62,124,62
11,Red Wine,25,0,1779016830774,1779016830881,1779016830911,107,137,107
12,Red Wine,25,0,1779016830969,1779016830969,1779016830999,0,30,0
13,B52,200,0,1779016831042,1779016831042,1779016831247,0,205,0
11,Margarita,75,0,1779016831062,1779016831254,1779016831334,192,272,192
14,B52,200,0,1779016831134,1779016831342,1779016831547,208,413,208
12,Tequila shot,20,0,1779016831155,1779016831554,1779016831579,399,424,399
15,Vodka shot,20,0,1779016831378,1779016831587,1779016831611,209,233,209
11,Vodka shot,20,0,1779016831416,1779016831619,1779016831643,203,227,203
14,Mojito,75,0,1779016831560,1779016831650,1779016831729,90,169,90
12,White Wine,25,0,1779016831583,1779016831736,1779016831766,153,183,153
15,Red Wine,25,0,1779016831615,1779016831774,1779016831804,159,189,159
14,Margarita,75,0,1779016831842,1779016831842,1779016831922,0,80,0
16,Pina Colada,100,0,1779016831844,1779016831930,1779016832035,86,191,86
15,Pina Colada,100,0,1779016831958,1779016832042,1779016832145,84,187,84
14,Tequila shot,20,0,1779016832005,1779016832153,1779016832178,148,173,148
16,Beer,25,0,1779016832155,1779016832185,1779016832215,30,60,30
14,Cosmopolitan,65,0,1779016832182,1779016832223,1779016832293,41,111,41
16,Bloody Mary,70,0,1779016832316,1779016832316,1779016832391,0,75,0
17,Cider,25,0,1779016832347,1779016832398,1779016832429,51,82,51
14,Vodka shot,20,0,1779016832348,1779016832436,1779016832461,88,113,88
17,White Wine,25,0,1779016832533,1779016832533,1779016832559,0,26,0
18,Cosmopolitan,65,0,1779016832597,1779016832597,1779016832666,0,69,0
17,Pina Colada,100,0,1779016832715,1779016832715,1779016832815,0,100,0
18,Bloody Mary,70,0,1779016832721,1779016832823,1779016832899,102,178,102
19,White Wine,25,0,1779016833999,1779016833999,1779016834024,0,25,0
19,Pina Colada,100,0,1779016834180,1779016834180,1779016834283,0,103,0
19,Red Wine,25,0,1779016834408,1779016834408,1779016834435,0,27,0
19,Tequila shot,20,0,1779016834591,1779016834591,1779016834615,0,24,0
19,Margarita,75,0,1779016834619,1779016834622,1779016834701,3,82,3
0,Vodka shot,20,0,1779016858109,1779016858110,1779016858135,1,26,1
1,B52,200,0,1779016858110,1779016858152,1779016858357,42,247,42
0,Tequila shot,20,0,1779016858139,1779016858365,1779016858388,226,249,226
2,Red Wine,25,0,1779016858141,1779016858396,1779016858423,255,282,255
1,Bloody Mary,70,0,1779016858370,1779016858431,1779016858506,61,136,61
0,Red Wine,25,0,1779016858393,1779016858513,1779016858544,120,151,120
3,Pina Colada,100,0,1779016858405,1779016858551,1779016858654,146,249,146
4,B52,200,0,1779016858458,1779016858662,1779016858865,204,407,204
5,Tequila shot,20,0,1779016858527,1779016858873,1779016858896,346,369,346
2,Cosmopolitan,65,0,1779016858579,1779016858903,1779016858969,324,390,324
1,Tequila shot,20,0,1779016858661,1779016858977,1779016859002,316,341,316
0,Mojito,75,0,1779016858700,1779016859009,1779016859088,309,388,309
3,Cider,25,0,1779016858776,1779016859096,1779016859126,320,350,320
4,Vodka shot,20,0,1779016858878,1779016859133,1779016859154,255,276,255
5,Bloody Mary,70,0,1779016858900,1779016859162,1779016859234,262,334,262
6,Draft Beer,50,0,1779016858935,1779016859242,1779016859294,307,359,307
1,Gin and Tonic,40,0,1779016859006,1779016859302,1779016859347,296,341,296
2,Cider,25,0,1779016859024,1779016859355,1779016859383,331,359,331
7,Mojito,75,0,1779016859105,1779016859391,1779016859466,286,361,286
4,Cosmopolitan,65,0,1779016859158,1779016859474,1779016859541,316,383,316
3,Draft Beer,50,0,1779016859228,1779016859549,1779016859599,321,371,321
8,B52,200,0,1779016859329,1779016859606,1779016859808,277,479,277
5,Cider,25,0,1779016859386,1779016859816,1779016859841,430,455,430
6,Vodka shot,20,0,1779016859400,1779016859849,1779016859874,449,474,449
1,Martini,60,0,1779016859463,1779016859881,1779016859943,418,480,418
2,B52,200,0,1779016859489,1779016859951,1779016860153,462,664,462
7,Cosmopolitan,65,0,1779016859582,1779016860160,1779016860229,578,647,578
4,Bloody Mary,70,0,1779016859594,1779016860236,1779016860309,642,715,642
9,Gin and Tonic,40,0,1779016859618,1779016860316,1779016860362,698,744,698
3,Margarita,75,0,1779016859700,1779016860369,1779016860448,669,748,669
8,Cider,25,0,1779016859821,1779016860456,1779016860483,635,662,635
6,Cider,25,0,1779016859877,1779016860490,1779016860520,613,643,613
5,Red Wine,25,0,1779016859946,1779016860528,1779016860557,582,611,582
1,Gin and Tonic,40,0,1779016860054,1779016860564,1779016860607,510,553,510
2,Tequila shot,20,0,1779016860164,1779016860615,1779016860640,451,476,451
7,Beer,25,0,1779016860283,1779016860647,1779016860674,364,391,364
10,Pina Colada,100,0,1779016860404,1779016860682,1779016860784,278,380,278
11,Gin and Tonic,40,0,1779016860435,1779016860791,1779016860834,356,399,356
9,Gin and Tonic,40,0,1779016860474,1779016860841,1779016860886,367,412,367
3,B52,200,0,1779016860533,1779016860893,1779016861098,360,565,360
12,White Wine,25,0,1779016860577,1779016861105,1779016861135,528,558,528
8,White Wine,25,0,1779016860588,1779016861142,1779016861172,554,584,554
6,Cider,25,0,1779016860624,1779016861179,1779016861204,555,580,555
2,Mojito,75,0,1779016860644,1779016861211,1779016861290,567,646,567
13,Pina Colada,100,0,1779016860663,1779016861297,1779016861403,634,740,634
5,Bloody Mary,70,0,1779016860709,1779016861410,1779016861484,701,775,701
14,Draft Beer,50,0,1779016860714,1779016861492,1779016861544,778,830,778
1,Cosmopolitan,65,0,1779016860722,1779016861551,1779016861621,829,899,829
7,Vodka shot,20,0,1779016860780,1779016861628,1779016861653,848,873,848
15,Mojito,75,0,1779016860803,1779016861661,1779016861736,858,933,858
16,Mojito,75,0,1779016860904,1779016861743,1779016861823,839,919,839
11,Tequila shot,20,0,1779016860947,1779016861830,1779016861852,883,905,883
9,Cosmopolitan,65,0,1779016861002,1779016861858,1779016861926,856,924,856
3,White Wine,25,0,1779016861111,1779016861934,1779016861963,823,852,823
12,Red Wine,25,0,1779016861290,1779016861970,1779016862000,680,710,680
8,Draft Beer,50,0,1779016861324,1779016862006,1779016862059,682,735,682
17,Cider,25,0,1779016861342,1779016862066,1779016862096,724,754,724
2,Tequila shot,20,0,1779016861405,1779016862104,1779016862127,699,722,699
13,Gin and Tonic,40,0,1779016861525,1779016862135,1779016862177,610,652,610
18,Mojito,75,0,1779016861538,1779016862184,1779016862264,646,726,646
5,Red Wine,25,0,1779016861640,1779016862272,1779016862299,632,659,632
14,Tequila shot,20,0,1779016861645,1779016862307,1779016862327,662,682,662
15,Gin and Tonic,40,0,1779016861850,1779016862334,1779016862378,484,528,484
11,Red Wine,25,0,1779016861856,1779016862386,1779016862415,530,559,530
16,Beer,25,0,1779016861939,1779016862422,1779016862449,483,510,483
9,Tequila shot,20,0,1779016861981,1779016862457,1779016862482,476,501,476
3,White Wine,25,0,1779016862117,1779016862490,1779016862517,373,400,373
12,Bloody Mary,70,0,1779016862151,1779016862525,1779016862598,374,447,374
8,B52,200,0,1779016862164,1779016862606,1779016862810,442,646,442
17,Beer,25,0,1779016862202,1779016862818,1779016862848,616,646,616
13,Red Wine,25,0,1779016862291,1779016862855,1779016862885,564,594,564
18,Mojito,75,0,1779016862379,1779016862893,1779016862973,514,594,514
5,Mojito,75,0,1779016862455,1779016862981,1779016863058,526,603,526
9,Bloody Mary,70,0,1779016862486,1779016863065,1779016863140,579,654,579
15,B52,200,0,1779016862490,1779016863148,1779016863351,658,861,658
16,Gin and Tonic,40,0,1779016862550,1779016863358,1779016863402,808,852,808
11,Tequila shot,20,0,1779016862566,1779016863410,1779016863434,844,868,844
12,Vodka shot,20,0,1779016862754,1779016863442,1779016863466,688,712,688
8,Vodka shot,20,0,1779016862823,1779016863474,1779016863499,651,676,651
17,Martini,60,0,1779016862952,1779016863507,1779016863567,555,615,555
13,Vodka shot,20,0,1779016863038,1779016863575,1779016863596,537,558,537
18,Cosmopolitan,65,0,1779016863084,1779016863603,1779016863670,519,586,519
19,Mojito,75,0,1779016863259,1779016863678,1779016863757,419,498,419
9,Vodka shot,20,0,1779016863292,1779016863764,1779016863787,472,495,472
15,Draft Beer,50,0,1779016863363,1779016863793,1779016863848,430,485,430
11,Margarita,75,0,1779016863439,1779016863856,1779016863933,417,494,417
12,Pina Colada,100,0,1779016863471,1779016863941,1779016864042,470,571,470
8,Gin and Tonic,40,0,1779016863503,1779016864050,1779016864093,547,590,547
16,White Wine,25,0,1779016863517,1779016864101,1779016864131,584,614,584
13,Martini,60,0,1779016863600,1779016864138,1779016864203,538,603,538
17,Vodka shot,20,0,1779016863678,1779016864211,1779016864236,533,558,533
18,Pina Colada,100,0,1779016863726,1779016864243,1779016864347,517,621,517
9,Draft Beer,50,0,1779016863791,1779016864354,1779016864409,563,618,563
15,Mojito,75,0,1779016863954,1779016864416,1779016864496,462,542,462
11,Vodka shot,20,0,1779016864017,1779016864504,1779016864529,487,512,487
8,Margarita,75,0,1779016864206,1779016864536,1779016864616,330,410,330
17,Tequila shot,20,0,1779016864240,1779016864624,1779016864644,384,404,384
16,Cosmopolitan,65,0,1779016864286,1779016864650,1779016864720,364,434,364
13,Bloody Mary,70,0,1779016864314,1779016864727,1779016864802,413,488,413
18,Bloody Mary,70,0,1779016864471,1779016864811,1779016864885,340,414,340
9,Cider,25,0,1779016864512,1779016864893,1779016864925,381,413,381
15,Gin and Tonic,40,0,1779016864612,1779016864933,1779016864977,321,365,321
17,Gin and Tonic,40,0,1779016864648,1779016864986,1779016865029,338,381,338
13,Draft Beer,50,0,1779016864960,1779016865037,1779016865093,77,133,77
17,Bloody Mary,70,0,1779016865149,1779016865149,1779016865227,0,78,0
13,Draft Beer,50,0,1779016865199,1779016865235,1779016865293,36,94,36
17,White Wine,25,0,1779016865387,1779016865387,1779016865419,0,32,0
0,Red Wine,25,0,1779016893819,1779016893820,1779016893855,1,36,1
1,Vodka shot,20,0,1779016893837,1779016893881,1779016893908,44,71,44
1,Bloody Mary,70,0,1779016893913,1779016893916,1779016893996,3,83,3
0,Vodka shot,20,0,1779016894012,1779016894012,1779016894033,0,21,0
0,Mojito,75,0,1779016894037,1779016894042,1779016894122,5,85,5
1,Martini,60,0,1779016894150,1779016894150,1779016894217,0,67,0
0,Gin and Tonic,40,0,1779016894241,1779016894241,1779016894291,0,50,0
2,Margarita,75,0,1779016894315,1779016894315,1779016894399,0,84,0
1,Martini,60,0,1779016894337,1779016894408,1779016894476,71,139,71
0,Tequila shot,20,0,1779016894408,1779016894483,1779016894508,75,100,75
0,Cosmopolitan,65,0,1779016894513,1779016894516,1779016894584,3,71,3
1,White Wine,25,0,1779016894593,1779016894593,1779016894624,0,31,0
3,Beer,25,0,1779016894600,1779016894632,1779016894666,32,66,32
4,Beer,25,0,1779016894614,1779016894672,1779016894703,58,89,58
5,Pina Colada,100,0,1779016894635,1779016894711,1779016894821,76,186,76
0,Cider,25,0,1779016894643,1779016894830,1779016894858,187,215,187
3,Mojito,75,0,1779016894774,1779016894866,1779016894947,92,173,92
1,Red Wine,25,0,1779016894785,1779016894954,1779016894983,169,198,169
4,Cider,25,0,1779016894809,1779016894992,1779016895025,183,216,183
6,Tequila shot,20,0,1779016894837,1779016895032,1779016895060,195,223,195
7,Cider,25,0,1779016894885,1779016895068,1779016895103,183,218,183
5,Vodka shot,20,0,1779016894950,1779016895111,1779016895133,161,183,161
6,Martini,60,0,1779016895064,1779016895141,1779016895211,77,147,77
5,Bloody Mary,70,0,1779016895139,1779016895218,1779016895296,79,157,79
1,B52,200,0,1779016895143,1779016895303,1779016895510,160,367,160
7,Mojito,75,0,1779016895208,1779016895517,1779016895601,309,393,309
8,Bloody Mary,70,0,1779016895258,1779016895609,1779016895683,351,425,351
9,Tequila shot,20,0,1779016895320,1779016895692,1779016895717,372,397,372
6,Cosmopolitan,65,0,1779016895332,1779016895724,1779016895796,392,464,392
5,B52,200,0,1779016895453,1779016895804,1779016896006,351,553,351
1,Beer,25,0,1779016895526,1779016896013,1779016896048,487,522,487
7,Vodka shot,20,0,1779016895717,1779016896056,1779016896080,339,363,339
9,Vodka shot,20,0,1779016895721,1779016896088,1779016896118,367,397,367
10,Martini,60,0,1779016895799,1779016896126,1779016896192,327,393,327
11,Pina Colada,100,0,1779016895833,1779016896200,1779016896310,367,477,367
8,Pina Colada,100,0,1779016895843,1779016896318,1779016896424,475,581,475
12,B52,200,0,1779016895924,1779016896433,1779016896635,509,711,509
13,Vodka shot,20,0,1779016895953,1779016896644,1779016896667,691,714,691
5,Pina Colada,100,0,1779016896021,1779016896676,1779016896785,655,764,655
14,Mojito,75,0,1779016896088,1779016896793,1779016896876,705,788,705
9,Beer,25,0,1779016896122,1779016896884,1779016896917,762,795,762
15,Gin and Tonic,40,0,1779016896219,1779016896924,1779016896974,705,755,705
16,Pina Colada,100,0,1779016896396,1779016896982,1779016897086,586,690,586
11,Pina Colada,100,0,1779016896437,1779016897095,1779016897199,658,762,658
12,B52,200,0,1779016896648,1779016897207,1779016897415,559,767,559
13,White Wine,25,0,1779016896673,1779016897423,1779016897452,750,779,750
17,Bloody Mary,70,0,1779016896676,1779016897460,1779016897535,784,859,784
9,Draft Beer,50,0,1779016897021,1779016897543,1779016897604,522,583,522
15,Beer,25,0,1779016897093,1779016897610,1779016897645,517,552,517
16,Vodka shot,20,0,1779016897216,1779016897653,1779016897682,437,466,437
11,Cider,25,0,1779016897328,1779016897691,1779016897724,363,396,363
18,Draft Beer,50,0,1779016897427,1779016897733,1779016897791,306,364,306
12,Red Wine,25,0,1779016897429,1779016897799,1779016897828,370,399,370
13,Vodka shot,20,0,1779016897603,1779016897837,1779016897865,234,262,234
17,Tequila shot,20,0,1779016897690,1779016897873,1779016897900,183,210,183
9,Margarita,75,0,1779016897707,1779016897907,1779016897985,200,278,200
19,Red Wine,25,0,1779016897714,1779016897993,1779016898024,279,310,279
15,Martini,60,0,1779016897755,1779016898033,1779016898102,278,347,278
11,Gin and Tonic,40,0,1779016897828,1779016898111,1779016898157,283,329,283
13,Beer,25,0,1779016897871,1779016898165,1779016898200,294,329,294
18,Vodka shot,20,0,1779016897893,1779016898209,1779016898239,316,346,316
17,Tequila shot,20,0,1779016897905,1779016898245,1779016898274,340,369,340
12,Beer,25,0,1779016897979,1779016898282,1779016898315,303,336,303
19,Mojito,75,0,1779016898182,1779016898324,1779016898409,142,227,142
15,Mojito,75,0,1779016898220,1779016898418,1779016898496,198,276,198
18,Bloody Mary,70,0,1779016898243,1779016898504,1779016898583,261,340,261
11,Martini,60,0,1779016898273,1779016898592,1779016898662,319,389,319
13,Margarita,75,0,1779016898304,1779016898670,1779016898749,366,445,366
12,Tequila shot,20,0,1779016898418,1779016898757,1779016898786,339,368,339
19,Beer,25,0,1779016898522,1779016898793,1779016898826,271,304,271
15,Draft Beer,50,0,1779016898613,1779016898832,1779016898884,219,271,219
18,Gin and Tonic,40,0,1779016898744,1779016898892,1779016898934,148,190,148
11,Tequila shot,20,0,1779016898774,1779016898942,1779016898968,168,194,168
12,Tequila shot,20,0,1779016898791,1779016898977,1779016898999,186,208,186
13,Pina Colada,100,0,1779016898832,1779016899007,1779016899113,175,281,175
11,Mojito,75,0,1779016898973,1779016899121,1779016899199,148,226,148
15,Beer,25,0,1779016898991,1779016899207,1779016899234,216,243,216
13,Tequila shot,20,0,1779016899234,1779016899241,1779016899263,7,29,7
11,Cosmopolitan,65,0,1779016899319,1779016899319,1779016899394,0,75,0
15,White Wine,25,0,1779016899336,1779016899402,1779016899438,66,102,66
15,Mojito,75,0,1779016899594,1779016899594,1779016899674,0,80,0
0,Red Wine,25,0,1779016921647,1779016921647,1779016921682,0,35,0
1,Vodka shot,20,0,1779016921877,1779016921877,1779016921907,0,30,0
2,Pina Colada,100,0,1779016921887,1779016921916,1779016922017,29,130,29
1,Bloody Mary,70,0,1779016921912,1779016922025,1779016922097,113,185,113
3,B52,200,0,1779016921978,1779016922103,1779016922313,125,335,125
2,Mojito,75,0,1779016922144,1779016922321,1779016922407,177,263,177
1,Martini,60,0,1779016922258,1779016922412,1779016922482,154,224,154
4,Gin and Tonic,40,0,1779016922313,1779016922489,1779016922538,176,225,176
3,Pina Colada,100,0,1779016922329,1779016922545,1779016922649,216,320,216
5,Pina Colada,100,0,1779016922467,1779016922658,1779016922762,191,295,191
2,Margarita,75,0,1779016922517,1779016922770,1779016922852,253,335,253
1,Vodka shot,20,0,1779016922593,1779016922861,1779016922884,268,291,268
3,Vodka shot,20,0,1779016922778,1779016922891,1779016922919,113,141,113
1,Pina Colada,100,0,1779016922889,1779016922927,1779016923029,38,140,38
5,White Wine,25,0,1779016922891,1779016923038,1779016923072,147,181,147
3,Martini,60,0,1779016922924,1779016923079,1779016923142,155,218,155
6,Margarita,75,0,1779016922940,1779016923151,1779016923234,211,294,211
2,Martini,60,0,1779016922943,1779016923242,1779016923303,299,360,299
1,B52,200,0,1779016923158,1779016923312,1779016923518,154,360,154
3,Cosmopolitan,65,0,1779016923259,1779016923527,1779016923599,268,340,268
7,Vodka shot,20,0,1779016923278,1779016923607,1779016923631,329,353,329
6,Vodka shot,20,0,1779016923323,1779016923639,1779016923666,316,343,316
8,Margarita,75,0,1779016923341,1779016923674,1779016923758,333,417,333
9,Draft Beer,50,0,1779016923382,1779016923764,1779016923824,382,442,382
2,Margarita,75,0,1779016923414,1779016923832,1779016923917,418,503,418
1,Cosmopolitan,65,0,1779016923530,1779016923926,1779016923993,396,463,396
10,Mojito,75,0,1779016923613,1779016924001,1779016924085,388,472,388
7,Martini,60,0,1779016923635,1779016924091,1779016924161,456,526,456
8,Cider,25,0,1779016923842,1779016924168,1779016924201,326,359,326
9,Draft Beer,50,0,1779016923926,1779016924211,1779016924267,285,341,285
2,Gin and Tonic,40,0,1779016924008,1779016924275,1779016924322,267,314,267
10,Tequila shot,20,0,1779016924202,1779016924328,1779016924357,126,155,126
7,Gin and Tonic,40,0,1779016924278,1779016924366,1779016924410,88,132,88
8,Draft Beer,50,0,1779016924303,1779016924417,1779016924475,114,172,114
11,White Wine,25,0,1779016924361,1779016924483,1779016924510,122,149,122
10,Margarita,75,0,1779016924362,1779016924516,1779016924599,154,237,154
9,Martini,60,0,1779016924373,1779016924607,1779016924669,234,296,234
7,Tequila shot,20,0,1779016924527,1779016924675,1779016924696,148,169,148
8,Tequila shot,20,0,1779016924578,1779016924703,1779016924725,125,147,125
13,Margarita,75,0,1779016924649,1779016924731,1779016924807,82,158,82
12,Draft Beer,50,0,1779016924649,1779016924816,1779016924870,167,221,167
11,Beer,25,0,1779016924669,1779016924877,1779016924907,208,238,208
10,Tequila shot,20,0,1779016924689,1779016924916,1779016924940,227,251,227
7,White Wine,25,0,1779016924701,1779016924949,1779016924982,248,281,248
8,B52,200,0,1779016924730,1779016924990,1779016925192,260,462,260
14,Margarita,75,0,1779016924804,1779016925200,1779016925284,396,480,396
13,B52,200,0,1779016924888,1779016925291,1779016925501,403,613,403
10,Beer,25,0,1779016924945,1779016925509,1779016925545,564,600,564
12,White Wine,25,0,1779016924971,1779016925552,1779016925586,581,615,581
15,Pina Colada,100,0,1779016924988,1779016925595,1779016925702,607,714,607
11,Pina Colada,100,0,1779016925008,1779016925709,1779016925812,701,804,701
